ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7611631,Source1,2,2018-03-29 17:55:56,2018-03-29 23:55:56,40.84507,-73.91626,40.84508,-73.91223000000002,0.211,At Jerome Ave/Exit 2A - Accident. Right lane blocked.,Cross Bronx Expy E,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2018-03-29 17:51:00,50.0,,83.0,29.95,5.0,ENE,8.1,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7611635,Source1,2,2018-03-29 18:43:56,2018-03-30 00:43:56,40.70097,-73.99471,40.70144000000001,-73.98944,0.278,At Brooklyn BR/Cadman Plz/Exit 28 - Accident. Left lane blocked.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2018-03-29 18:35:00,50.0,,94.0,,1.5,ENE,8.1,,,False,False,False,False,True,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612081,Source1,2,2018-03-30 07:46:54,2018-03-30 13:46:54,43.306172,-73.45323,43.306172,-73.45323,0.0,At McDougall Rd - Accident., State Route 40,Argyle,Washington,NY,12809-3404,US,US/Eastern,KGFL,2018-03-30 07:53:00,48.0,,100.0,29.67,3.0,South,3.5,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612082,Source1,2,2018-03-30 07:46:54,2018-03-30 13:46:54,43.306172,-73.45323,43.306172,-73.45323,0.0,At RT-196 - Accident., State Route 40,Argyle,Washington,NY,12809-3404,US,US/Eastern,KGFL,2018-03-30 07:53:00,48.0,,100.0,29.67,3.0,South,3.5,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612085,Source1,2,2018-03-30 09:19:54,2018-03-30 15:19:54,43.01534,-74.82515,43.018,-74.98578,8.117,Between RT-169/Exit 29 and RT-28/Exit 30 - Accident.,New York Trwy W,Little Falls,Herkimer,NY,13365,US,US/Eastern,KRME,2018-03-30 08:53:00,39.0,31.8,96.0,29.84,5.0,WNW,11.5,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612088,Source1,2,2018-03-30 10:06:00,2018-03-30 16:06:00,42.99584,-77.36845,43.01072,-77.44328,3.918,Between RT-332/Exit 44 and I-490/Exit 45 - Accident.,New York Trwy W,Farmington,Ontario,NY,14425,US,US/Eastern,KROC,2018-03-30 09:54:00,39.9,32.9,89.0,29.94,10.0,NW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612089,Source1,2,2018-03-30 10:03:46,2018-03-30 16:03:46,43.06193,-76.56036,43.10832,-76.28199000000002,14.408,Between RT-34/Exit 40 and I-690/RT-690/Exit 39 - Accident.,I-90 E,Weedsport,Cayuga,NY,13166,US,US/Eastern,KFZY,2018-03-30 09:54:00,39.9,32.9,93.0,29.89,10.0,WNW,11.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612090,Source1,2,2018-03-30 11:29:15,2018-03-30 17:29:15,43.04333,-78.98914,43.01893,-78.97283,1.876,At Whitehaven Rd/Exit 19 - Accident.,I-190 S,Grand Island,Erie,NY,14072,US,US/Eastern,KIAG,2018-03-30 11:31:00,39.9,31.4,70.0,30.0,10.0,NW,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612092,Source1,2,2018-03-30 12:18:00,2018-03-30 18:18:00,42.34061,-79.58071,42.26035,-79.74947,10.253,Between RT-394/Exit 60 and Shortman Rd/Exit 61 - Accident.,New York Trwy W,Westfield,Chautauqua,NY,14787,US,US/Eastern,KDKK,2018-03-30 11:53:00,36.0,29.0,89.0,30.06,10.0,West,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612108,Source1,2,2018-03-30 05:19:09,2018-03-30 11:19:09,40.71029,-73.82073000000003,40.71175,-73.82235,0.132,At RT-25/Queens Blvd/Exit 9 - Overturned vehicle. Right lane blocked.,Van Wyck Expy N,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2018-03-30 04:51:00,48.0,,96.0,29.73,7.0,SSW,11.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7612112,Source1,2,2018-03-30 06:49:54,2018-03-30 12:49:54,40.71705,-73.82215,40.71731,-73.83072,0.449,At Robinson/Union/Exit 13/Exit 14 - Accident. Left lane blocked.,Grand Central Pkwy W,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2018-03-30 06:51:00,48.9,,86.0,29.7,7.0,Variable,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612115,Source1,3,2018-03-30 07:37:54,2018-03-30 13:37:54,40.72296,-73.83614,40.73191,-73.84258,0.7040000000000001,At 69th Rd/Jewel/H Arsdale/Exit 11 - Accident.,Grand Central Pkwy W,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2018-03-30 07:51:00,53.1,,83.0,29.72,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612116,Source1,4,2018-03-30 07:40:54,2018-03-30 13:40:54,40.73213,-73.84300999999998,40.72,-73.83406,0.96,Closed at 69th Rd/Jewel/H Arsdale/Exit 11 - Road closed due to accident.,Grand Central Pkwy W,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2018-03-30 07:51:00,53.1,,83.0,29.72,10.0,Variable,3.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612117,Source1,2,2018-03-30 07:42:24,2018-03-30 13:42:24,41.12394000000001,-73.78383000000002,41.12394000000001,-73.78383000000002,0.0,At 27 - Accident. Right lane blocked.,Access Rd,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-03-30 07:56:00,46.9,,97.0,29.72,1.2,SE,4.6,,Overcast,False,False,False,True,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7612118,Source1,2,2018-03-30 07:44:39,2018-03-30 13:44:39,41.033134,-73.81882,41.035564,-73.816549,0.205,At RT-100b - Accident. Left lane blocked.,Sprain Brook Pkwy S,Hartsdale,Westchester,NY,10530,US,US/Eastern,KHPN,2018-03-30 07:56:00,46.9,,97.0,29.72,1.2,SE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612125,Source1,3,2018-03-30 09:06:24,2018-03-30 15:06:24,40.720551,-73.834283,40.72265,-73.83592,0.168,At 69th Rd/Jewel/H Arsdale/Exit 11 - Accident.,Grand Central Pkwy W,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2018-03-30 08:51:00,51.1,,92.0,29.71,7.0,South,5.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612126,Source1,2,2018-03-30 09:19:54,2018-03-30 15:19:54,41.52082,-74.01019000000002,41.518429,-73.98625899999998,1.249,At Newburgh-Beacon Brg - Accident. Right lane blocked.,Beacon Brg E,Newburgh,Orange,NY,12550,US,US/Eastern,KSWF,2018-03-30 09:45:00,51.8,,100.0,29.72,,Calm,,,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612128,Source1,2,2018-03-30 09:22:09,2018-03-30 15:22:09,41.10337,-73.79655,41.102667,-73.79652,0.049,At Taconic State Pky - Accident. Right lane blocked.,Sprain Brook Pkwy S,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-03-30 08:56:00,50.0,,93.0,29.71,1.2,SSE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612129,Source1,2,2018-03-30 09:22:09,2018-03-30 15:22:09,41.106393,-73.79823499999998,41.10516,-73.79723,0.1,At RT-141 - Accident. Right lane blocked.,Taconic State Pkwy S,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-03-30 08:56:00,50.0,,93.0,29.71,1.2,SSE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612130,Source1,2,2018-03-30 10:02:39,2018-03-30 16:02:39,40.785,-73.94091,40.77945,-73.94364,0.409,At 96th St/Exit 14 - Accident. Right lane blocked.,FDR Dr S,New York,New York,NY,10029,US,US/Eastern,KNYC,2018-03-30 09:51:00,55.9,,80.0,29.71,5.0,Calm,,,Haze,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612133,Source1,3,2018-03-30 11:23:40,2018-03-30 17:23:40,40.84191,-73.94536,40.84484000000001,-73.94336,0.228,Ramp to I-95/Cross Bronx Expy - Accident.,Henry Hudson Pkwy N,New York,New York,NY,10032,US,US/Eastern,KNYC,2018-03-30 11:24:00,55.9,,84.0,29.75,4.0,Variable,3.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612134,Source1,3,2018-03-30 11:23:40,2018-03-30 17:23:40,40.84552,-73.94318,40.84666,-73.94306,0.079,Ramp to Exit 14 - Accident., Haven Ave,New York,New York,NY,10032-1102,US,US/Eastern,KNYC,2018-03-30 11:24:00,55.9,,84.0,29.75,4.0,Variable,3.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612136,Source1,2,2018-03-30 11:38:40,2018-03-30 17:38:40,40.73208,-73.87064000000002,40.73109,-73.87398,0.188,At Woodhaven Blvd - Accident. Right lane blocked.,Long Island Expy E,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,2018-03-30 11:33:00,55.9,,80.0,29.72,5.0,Variable,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612139,Source1,2,2018-03-30 12:21:25,2018-03-30 18:21:25,40.82281,-73.88490999999998,40.81706,-73.89369,0.607,At I-895 - Accident. Left lane blocked.,Bruckner Blvd,Bronx,Bronx,NY,10474,US,US/Eastern,KLGA,2018-03-30 12:14:00,54.0,,80.0,29.73,10.0,NW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612140,Source1,2,2018-03-30 12:23:40,2018-03-30 18:23:40,40.84522,-73.91189,40.84523,-73.91384000000002,0.102,At Jerome Ave/Exit 2A - Accident. Left lane blocked.,Walton Ave,Bronx,Bronx,NY,10457,US,US/Eastern,KLGA,2018-03-30 12:14:00,54.0,,80.0,29.73,10.0,NW,12.7,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612142,Source1,2,2018-03-30 13:01:56,2018-03-30 19:01:56,40.73746,-73.97445,40.72986,-73.97235,0.536,At 20th St/23rd St/Exit 7 - Accident. Left lane blocked.,FDR Dr S,New York,New York,NY,10010,US,US/Eastern,KNYC,2018-03-30 12:51:00,57.0,,74.0,29.73,10.0,WNW,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612174,Source1,2,2018-03-30 20:58:55,2018-03-30 21:28:55,41.016384,-73.9143,41.016355,-73.91427900000002,0.002,At Palisades Interstate Pky - Accident., Route 9W,Palisades,Rockland,NY,10964-1618,US,US/Eastern,KHPN,2018-03-30 20:56:00,45.0,37.6,63.0,29.89,10.0,NW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7612175,Source1,2,2018-03-30 20:58:55,2018-03-30 21:28:55,41.016355,-73.91427900000002,41.016384,-73.9143,0.002,At Hickey St - Accident., Route 9W,Palisades,Rockland,NY,10964-1619,US,US/Eastern,KHPN,2018-03-30 20:56:00,45.0,37.6,63.0,29.89,10.0,NW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7612177,Source1,3,2018-03-30 21:18:24,2018-03-31 03:18:24,40.78128,-73.9441,40.78418,-73.9423,0.221,At 96th St/Exit 14 - Accident. Two lanes blocked.,FDR Dr N,New York,New York,NY,10128,US,US/Eastern,KNYC,2018-03-30 20:51:00,48.9,,56.0,29.9,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7612593,Source1,2,2018-01-30 23:52:46,2018-01-31 06:52:46,43.088086,-76.39367800000002,43.088086,-76.39367800000002,0.0,At I-690/RT-690/Exit 39 - Accident.,I-90 E,Memphis,Onondaga,NY,13112,US,US/Eastern,KSYR,2018-01-30 23:54:00,14.0,-1.4,88.0,30.25,7.0,WSW,15.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7612603,Source1,2,2018-01-31 07:47:33,2018-01-31 13:47:33,43.17393,-77.54128,43.18923,-77.54424,1.068,Between RT-404/Empire Blvd/Exit 8 and Bayview Rd/Exit 9 - Accident. Left lane blocked.,Sea Breeze Expy N,Rochester,Monroe,NY,14609,US,US/Eastern,KROC,2018-01-31 07:54:00,10.9,0.2,81.0,30.24,10.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612607,Source1,2,2018-01-31 08:01:03,2018-01-31 14:01:03,43.07657,-76.21454,43.06294000000001,-76.19224,1.4680000000000002,Between RT-297/Exit 6/Exit 7 and Willis Ave - Accident. Right lane blocked.,I-690 E,Syracuse,Onondaga,NY,13209,US,US/Eastern,KSYR,2018-01-31 08:04:00,10.0,,87.0,30.25,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612612,Source1,2,2018-01-31 08:33:18,2018-01-31 14:33:18,43.14264,-77.58230999999998,43.14195,-77.58959,0.37,At RT-31/Monroe Ave/Exit 18 - Accident. Left lane blocked.,I-490 W,Rochester,Monroe,NY,14607,US,US/Eastern,KROC,2018-01-31 08:54:00,14.0,5.1,74.0,30.21,10.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612615,Source1,2,2018-01-31 08:47:33,2018-01-31 14:47:33,43.1452,-76.11023,43.12727,-76.12127,1.358,Between RT-481/Exit 29 and Taft Rd/Exit 28 - Accident. Right lane blocked.,I-81 S,Cicero,Onondaga,NY,13039,US,US/Eastern,KSYR,2018-01-31 08:54:00,12.0,2.7,80.0,30.25,10.0,SE,5.8,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612616,Source1,3,2018-01-31 09:22:03,2018-01-31 15:22:03,43.10662,-76.25313,43.08501,-76.229,1.927,Between State Fair BL/Van Vleck/Exit 5 and RT-695/Exit 6 - Accident.,I-690 E,Syracuse,Onondaga,NY,13209,US,US/Eastern,KSYR,2018-01-31 08:54:00,12.0,2.7,80.0,30.25,10.0,SE,5.8,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612626,Source1,2,2018-01-31 15:45:18,2018-01-31 21:45:18,43.12727,-76.12127,43.12193,-76.12626999999998,0.447,At Taft Rd/Exit 28 - Accident. in the left lane.,I-81 S,Syracuse,Onondaga,NY,13212,US,US/Eastern,KSYR,2018-01-31 15:46:00,21.9,8.2,92.0,29.85,3.0,ESE,16.1,0.03,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612627,Source1,2,2018-01-31 16:10:46,2018-01-31 22:10:46,43.12727,-76.12127,43.12193,-76.12626999999998,0.447,At Taft Rd/Exit 28 - Accident. Left lane blocked.,I-81 S,Syracuse,Onondaga,NY,13212,US,US/Eastern,KSYR,2018-01-31 15:54:00,21.9,8.7,92.0,29.86,7.0,ESE,15.0,0.03,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612633,Source1,2,2018-01-31 16:40:04,2018-01-31 22:40:04,43.07128,-76.20464,43.07247,-76.20768000000002,0.174,At Solvay/Exit 7 - Accident. Left lane blocked.,I-690 W,Syracuse,Onondaga,NY,13209,US,US/Eastern,KSYR,2018-01-31 16:54:00,25.0,20.7,78.0,29.84,10.0,ESE,3.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612648,Source1,2,2018-01-31 01:44:04,2018-01-31 07:44:04,40.66678,-73.76576999999997,40.66574,-73.75421999999998,0.61,At Springfield Blvd/Exit 22 - Accident.,Belt Pkwy E,Springfield Gardens,Queens,NY,11413,US,US/Eastern,KJFK,2018-01-31 01:51:00,21.9,8.2,58.0,30.19,10.0,NW,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7612650,Source1,3,2018-01-31 02:29:48,2018-01-31 08:29:48,40.74081,-73.76982,40.74727,-73.7729,0.475,At I-495/Long Island Expy/Exit 4 - Accident.,Clearview Expy N,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2018-01-31 01:51:00,24.1,9.8,55.0,30.18,10.0,NW,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7612674,Source1,2,2018-01-31 08:02:49,2018-01-31 14:02:49,40.73607,-73.58797,40.73403,-73.58474,0.22,At Stewart Ave - Accident. Right lane blocked.,Meadowbrook Pkwy S,Garden City,Nassau,NY,11530,US,US/Eastern,KJFK,2018-01-31 07:51:00,19.0,6.1,54.0,30.32,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612690,Source1,2,2018-01-31 10:22:19,2018-01-31 16:22:19,40.73208,-73.87064000000002,40.73109,-73.87398,0.188,At Woodhaven Blvd - Accident. Left lane blocked.,Long Island Expy E,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,2018-01-31 10:51:00,25.0,15.5,43.0,30.28,10.0,NW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612691,Source1,3,2018-01-31 10:22:19,2018-01-31 16:22:19,40.911561,-73.88474000000002,40.905322,-73.887259,0.451,At Mosholu Pky/Exit 24 - Accident.,Saw Mill River Pkwy S,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-01-31 10:51:00,25.0,15.5,43.0,30.28,10.0,NW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612694,Source1,2,2018-01-31 11:09:34,2018-01-31 17:09:34,40.77174,-73.87563,40.77035,-73.87966999999998,0.232,At Central Terminal/Exit 6/Exit 7 - Accident. Right lane blocked.,Grand Central Pkwy W,Flushing,Queens,NY,11371,US,US/Eastern,KLGA,2018-01-31 10:51:00,25.0,15.5,43.0,30.28,10.0,NW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612695,Source1,2,2018-01-31 11:29:49,2018-01-31 17:29:49,41.31878,-74.11429,41.12997,-74.16773,13.338,Between RT-17/Toll Plaza/Exit 16 and RT-17/RT-59/Exit 15A - Accident. Right lane blocked.,I-87 S,Central Valley,Orange,NY,10917,US,US/Eastern,KSWF,2018-01-31 11:45:00,24.8,14.0,50.0,30.2,20.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612696,Source1,2,2018-01-31 11:53:48,2018-01-31 17:53:48,40.69855,-73.49155999999998,40.709001,-73.484879,0.802,Between Southern Pky/Exit 4 and RT-107/Exit 5 - Accident.,Seaford Oyster Bay Expy N,Seaford,Nassau,NY,11783,US,US/Eastern,KFRG,2018-01-31 11:53:00,27.0,19.5,47.0,30.26,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612698,Source1,2,2018-01-31 12:01:19,2018-01-31 18:01:19,40.73706,-73.93108000000002,40.74155,-73.95158,1.117,Between Van Dam St and 21st St - Accident. Left lane blocked.,Long Island Expy W,Long Island City,Queens,NY,11101,US,US/Eastern,KNYC,2018-01-31 11:51:00,27.0,,36.0,30.26,10.0,North,,,Clear,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-7612699,Source1,2,2018-01-31 12:19:19,2018-01-31 18:19:19,41.31878,-74.11429,41.12997,-74.16773,13.338,Between RT-17/Toll Plaza/Exit 16 and RT-17/RT-59/Exit 15A - Accident. Right lane blocked.,I-87 S,Central Valley,Orange,NY,10917,US,US/Eastern,KSWF,2018-01-31 12:45:00,26.6,18.2,47.0,30.16,20.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612705,Source1,2,2018-01-31 13:34:19,2018-01-31 19:34:19,40.75072,-73.75083000000002,40.74847000000001,-73.75941,0.475,At Springfield Blvd/Exit 29 - Accident.,Long Island Expy W,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2018-01-31 13:51:00,30.9,23.5,33.0,30.17,10.0,SSW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612708,Source1,2,2018-01-31 13:56:48,2018-01-31 19:56:48,40.70351,-73.96003,40.7,-73.96186,0.261,At Wythe Ave/Exit 31 - Accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11211,US,US/Eastern,KJRB,2018-01-31 13:56:00,35.1,31.0,35.0,,10.0,Variable,4.6,,Clear,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7612713,Source1,4,2018-01-31 14:53:05,2018-01-31 20:53:05,40.74816,-74.00764000000002,40.752409,-74.007561,0.294,Closed between 14th St and 26th St - Road closed due to accident., 12th Ave,New York,New York,NY,10011-1097,US,US/Eastern,KNYC,2018-01-31 14:51:00,32.0,,35.0,30.15,,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7612729,Source1,2,2018-01-31 16:11:05,2018-01-31 22:11:05,40.83873,-73.93327,40.84187,-73.93139000000002,0.238,At I-95/Amsterdam Ave/Exit 23 - Accident. Left lane blocked.,Harlem River Dr N,New York,New York,NY,10032,US,US/Eastern,KNYC,2018-01-31 15:51:00,32.0,26.4,34.0,30.14,,West,5.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7612731,Source1,4,2018-01-31 16:12:35,2018-01-31 22:12:35,40.748482,-74.007645,40.750272,-74.008297,0.128,Closed at 24th St - Road closed due to accident., 12th Ave,New York,New York,NY,10011-1097,US,US/Eastern,KNYC,2018-01-31 15:51:00,32.0,26.4,34.0,30.14,,West,5.8,,Partly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-7612743,Source1,2,2018-01-31 18:02:29,2018-01-31 18:32:29,41.337483,-73.722101,41.337449,-73.72207900000002,0.003,At US-202/Mill St - Accident., Lovell St,Mahopac,Westchester,NY,10541-3955,US,US/Eastern,KDXR,2018-01-31 17:53:00,28.9,22.8,41.0,30.08,10.0,South,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7612744,Source1,2,2018-01-31 18:02:29,2018-01-31 18:32:29,41.337449,-73.72207900000002,41.337483,-73.722101,0.003,At E Lovell St - Accident., Lovell St,Mahopac,Westchester,NY,10541-3955,US,US/Eastern,KDXR,2018-01-31 17:53:00,28.9,22.8,41.0,30.08,10.0,South,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7612762,Source1,2,2018-01-31 20:46:19,2018-02-01 02:46:19,40.67678,-74.00142,40.678128,-74.00236899999999,0.106,At Hamilton Ave/Exit 26 - Accident. Center lane blocked.,I-278 E,Brooklyn,Kings,NY,11231,US,US/Eastern,KJRB,2018-01-31 20:55:00,32.0,22.1,55.0,,10.0,WSW,13.8,9.99,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
